job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
c681b33c-e651-46e4-9836-b234ce71d545,2021,Australia,Oceania,Paris,Future Technologies,Startup,Government,Business Analyst,Mid,True,"LLMs, generative AI, NLP, MLOps",0.43,"Software Engineering, Project Management, Business Analysis, Research","LLMs, generative AI, NLP, MLOps",108545,11.34,0.18,True,Medium,1,Growing
30e4154e-72f1-4623-9a2f-a8475806f95b,2022,Israel,Middle East,Tokyo,Future Analytics,Startup,Government,Operations Manager,Mid,True,MLOps,0.44,"Software Engineering, Research, Cloud Computing, Data Analysis, Statistics, SQL",MLOps,85740,11.37,0.23,True,Medium,7,Growing
ae748410-0a94-497f-be5a-1d3f6ea1d77a,2023,Philippines,Southeast Asia,Dubai,Prime Technologies,Small,Government,ML Engineer,Mid,True,"generative AI, LLMs, deep learning",0.44,"SQL, Data Analysis, Communication, Software Engineering","generative AI, LLMs, deep learning",57028,14.67,0.33,True,Medium,11,Growing
a2faa281-53cd-4e90-abfe-93f437def6cd,2024,Australia,Oceania,Dubai,Global Systems,Enterprise,Government,Operations Manager,Mid,True,"NLP, LLMs",0.54,"SQL, Software Engineering, Research","NLP, LLMs",110476,8.45,0.22,True,Medium,8,Growing
315fd788-aeab-44b4-8356-6cc946e9927d,2014,Nepal,South Asia,Dubai,Global Analytics,Medium,Government,Policy Analyst,Mid,True,"deep learning, MLOps",0.49,"Python, Statistics, SQL","deep learning, MLOps",27335,-3.48,0.16,True,Medium,12,Emerging
a31db891-2be0-4cb7-989d-87145cd78515,2014,Spain,Europe,New York,NextGen Systems,Enterprise,Government,Data Scientist,Mid,True,"MLOps, reinforcement learning, NLP, computer vision",0.5,"SQL, Data Analysis, Software Engineering, Business Analysis, Cloud Computing","MLOps, reinforcement learning, NLP, computer vision",101292,-0.67,0.38,True,High,19,Emerging
cea78eed-10d3-48e9-b0fd-d4b914e202ce,2025,Sri Lanka,South Asia,Nairobi,NextGen Technologies,Medium,Government,AI Researcher,Mid,True,"deep learning, LLMs, machine learning, generative AI",0.5,"Communication, Software Engineering, Data Analysis, Project Management, Research","deep learning, LLMs, machine learning, generative AI",38670,14.31,0.26,True,High,11,Growing
fb3521f9-fe49-47d4-9310-32b1c33b66d8,2024,Pakistan,South Asia,Seoul,Prime Systems,Small,Healthcare,Policy Analyst,Intern,True,"machine learning, NLP, reinforcement learning, MLOps",0.48,"Software Engineering, Data Analysis, Research, Cloud Computing","machine learning, NLP, reinforcement learning, MLOps",38920,7.78,0.16,True,High,4,Growing
a8ad9caa-fe41-462b-b3f2-0d70cab8c0a2,2023,India,South Asia,Bangalore,Future Solutions,Startup,Healthcare,Operations Manager,Intern,True,reinforcement learning,0.46,"Python, Communication, Statistics, Business Analysis, Project Management",reinforcement learning,37420,13.54,0.29,True,Medium,10,Growing
d31a29e9-55a2-480f-87ca-ed765da8eb37,2023,Philippines,Southeast Asia,Sydney,Prime Solutions,Small,Healthcare,AI Researcher,Intern,True,"generative AI, computer vision, MLOps",0.46,"SQL, Data Analysis, Python, Business Analysis","generative AI, computer vision, MLOps",53428,16.31,0.11,True,Medium,12,Growing
f5e16521-9d1a-4255-b640-3d96f6f16608,2023,Ghana,Africa,Toronto,Global Analytics,Startup,Healthcare,Product Manager,Mid,True,"deep learning, LLMs, MLOps",0.68,"Statistics, SQL, Communication","deep learning, LLMs, MLOps",40159,12.2,0.22,True,Low,3,Growing
2758afed-f933-441d-a039-6312945f4d36,2024,France,Europe,Tokyo,Global Technologies,Small,Healthcare,Policy Analyst,Mid,True,"reinforcement learning, NLP",0.42,"Software Engineering, Communication, Python, Research, Statistics, Data Analysis","reinforcement learning, NLP",128636,8.01,0.18,True,Low,16,Growing
98379c4c-d7c4-47f8-b8c7-bf0fd3b1523c,2022,Australia,Oceania,Seoul,Future Technologies,Enterprise,Healthcare,Policy Analyst,Mid,True,"generative AI, reinforcement learning, machine learning",0.55,"SQL, Statistics, Python, Business Analysis","generative AI, reinforcement learning, machine learning",108418,16.4,0.21,True,Low,2,Growing
c7007d85-c6f5-4d1f-97aa-8afca73cea6f,2022,Netherlands,Europe,Paris,Global Analytics,Enterprise,Healthcare,Product Manager,Mid,True,"computer vision, NLP",0.69,"Software Engineering, Research, Cloud Computing","computer vision, NLP",123893,9.81,0.17,True,Medium,17,Growing
40024d61-4423-43f5-8268-3625c758eb36,2012,Indonesia,Southeast Asia,New York,Global Systems,Large,Healthcare,Research Scientist,Mid,True,"machine learning, computer vision, reinforcement learning",0.43,"Communication, Data Analysis, Software Engineering","machine learning, computer vision, reinforcement learning",42535,0.62,0.31,True,Low,2,Emerging
01e298c2-4e4a-4755-98a9-484a545693e2,2024,Thailand,Southeast Asia,Singapore,NextGen Systems,Large,Healthcare,Software Engineer,Mid,True,"reinforcement learning, generative AI, NLP",0.43,"Business Analysis, Python, Project Management, Statistics, Software Engineering","reinforcement learning, generative AI, NLP",68498,13.56,0.26,True,Low,16,Growing
9555cd3f-b154-48d5-9530-afcfacff2981,2024,France,Europe,Seoul,Future Analytics,Medium,Healthcare,Product Manager,Mid,True,LLMs,0.73,"SQL, Research, Business Analysis, Software Engineering",LLMs,131929,8.23,0.31,True,Medium,11,Growing
6fbf2235-97c4-41a5-a567-c089830421a6,2014,Saudi Arabia,Middle East,Sydney,Global Analytics,Enterprise,Healthcare,Systems Engineer,Mid,True,"deep learning, MLOps, NLP",0.44,"Data Analysis, Communication, Cloud Computing, Business Analysis, Research, Software Engineering","deep learning, MLOps, NLP",77061,2.91,0.24,True,High,7,Emerging
91f8d4a7-54c4-4a33-a1ab-faea70056dd1,2022,Israel,Middle East,Singapore,Global Technologies,Large,Healthcare,Research Scientist,Mid,True,"deep learning, MLOps, NLP",0.68,"Statistics, Research, Project Management, Communication, Cloud Computing","deep learning, MLOps, NLP",88447,16.09,0.29,True,Medium,7,Growing
e23e996f-974c-49d3-a82b-499795e9186b,2021,Chile,South America,Toronto,Global Solutions,Medium,Healthcare,Research Scientist,Mid,True,"generative AI, deep learning, machine learning",0.45,"Statistics, SQL, Cloud Computing, Data Analysis, Research","generative AI, deep learning, machine learning",66584,9.74,0.27,True,Low,0,Growing
c785bc77-1981-4c1d-afd7-4e10b2c767a3,2022,Poland,Europe,Lagos,Prime Solutions,Large,Healthcare,Software Engineer,Mid,True,LLMs,0.9,"Data Analysis, Python, SQL",LLMs,104935,14.66,0.11,True,Low,18,Growing
6d1987d0-ecfe-4400-8792-5103f0498ba4,2022,Chile,South America,Sao Paulo,Global Analytics,Startup,Healthcare,Research Scientist,Mid,True,"LLMs, computer vision",0.77,"Project Management, Communication, Cloud Computing, Python, Business Analysis","LLMs, computer vision",76123,12.2,0.19,True,Low,6,Growing
8626927d-ffe3-4f01-86b2-ed16c9245ece,2025,Netherlands,Europe,Tokyo,Global Systems,Large,Healthcare,ML Engineer,Mid,True,"machine learning, LLMs, deep learning",0.59,"Statistics, Data Analysis, Project Management, Research","machine learning, LLMs, deep learning",108996,13.44,0.26,True,High,9,Growing
e56214e7-4487-4ac5-81d7-0e5a3814f982,2010,Egypt,Africa,New York,Future Solutions,Enterprise,Healthcare,Systems Engineer,Mid,True,"machine learning, NLP",0.77,"Cloud Computing, Research, Data Analysis, Project Management","machine learning, NLP",22588,-4.35,0.26,True,Medium,4,Emerging
b76b9ee0-6a84-4a12-8503-33c000b90151,2024,Australia,Oceania,Berlin,Global Systems,Large,Healthcare,Operations Manager,Mid,True,"deep learning, generative AI",0.48,"Business Analysis, Python, Data Analysis, Statistics, Project Management","deep learning, generative AI",132021,8.69,0.18,True,Medium,2,Growing
ee669488-41a1-43a0-806e-15a5dff02082,2023,Chile,South America,Bangalore,Future Systems,Small,Healthcare,Research Scientist,Mid,True,NLP,0.76,"Software Engineering, Communication, SQL, Business Analysis",NLP,61324,8.51,0.26,True,Low,7,Growing
135a336e-55ac-4bfc-958a-358365a031f7,2025,Sri Lanka,South Asia,Toronto,Future Systems,Large,Healthcare,Systems Engineer,Mid,True,deep learning,0.9,"Project Management, Statistics, SQL, Python, Data Analysis, Business Analysis",deep learning,38036,8.29,0.31,True,Low,19,Growing
f349ceb5-c830-4958-afad-56be680c07b7,2017,Argentina,South America,Toronto,NextGen Systems,Enterprise,Healthcare,Product Manager,Mid,True,reinforcement learning,0.8,"Cloud Computing, SQL, Project Management, Communication, Business Analysis",reinforcement learning,61534,1.27,0.12,True,Low,15,Growing
